showdate,movieid,name,daily_boxoffice,daily_boxoffice_y,show_rate,show_rate_y,total_box_y,type_today,type_yesterday,cartoon,release_day,real_time_box_office
2018/8/29,1217513,风语咒,5.27,5.35,0.1,0.1,11611.1,0.927358982,0.927358982,0,27,1.17
2018/8/30,343208,蚁人2：黄蜂女现身,3853.54,4441.25,38.7,39.4,10501.7,0.927358982,0.927358982,0,7,646.9
2018/8/30,1218190,大师兄,972.77,1070.1,11.9,12.6,10501.7,0.927358982,0.927358982,0,7,110.13
2018/8/30,1216446,快把我哥带走,1228.48,1245.03,10.8,10.5,10501.7,0.927358982,0.927358982,0,14,169.45
2018/8/30,346178,巨齿鲨,996.98,1038.66,9.6,9.5,10501.7,0.927358982,0.927358982,0,21,113.53
2018/8/30,1203084,一出好戏,842.91,881.17,8.5,8.7,10501.7,0.927358982,0.927358982,0,21,107.54
2018/8/30,343070,精灵旅社3：疯狂假期,365.59,367.22,4.2,4.2,10501.7,0.927358982,0.927358982,0,14,68.66
2018/8/30,1212592,西虹市首富,377.87,374.71,3.4,3.2,10501.7,0.927358982,0.927358982,0,35,44.99
2018/8/30,1229214,爸，我一定行的,261.73,330.77,1.9,1.8,10501.7,0.927358982,0.927358982,0,7,50.86
2018/8/30,1218299,深海历险记,84.02,90.85,1.8,1.9,10501.7,0.927358982,0.927358982,0,7,21.85
2018/8/30,569712,黑子的篮球：最后的游戏,36.31,41.08,1.1,1.1,10501.7,0.927358982,0.927358982,0,7,12.14
2018/8/30,248907,新乌龙院之笑闹江湖,40.22,41,0.8,0.9,10501.7,0.927358982,0.927358982,0,14,4.36
2018/8/30,1220736,神秘世界历险记4,25.16,24.21,0.4,0.4,10501.7,0.927358982,0.927358982,0,28,4.21
2018/8/30,248162,欧洲攻略,9.8,10.74,0.2,0.3,10501.7,0.927358982,0.927358982,0,14,4.18
2018/8/30,1216365,小偷家族,13.99,14.4,0.2,0.2,10501.7,0.927358982,0.927358982,0,28,3.9
2018/8/30,1225029,信仰者,10.96,16.62,0.2,0.2,10501.7,0.927358982,0.927358982,0,7,3.21
2018/8/30,1200486,我不是药神,10.81,14.18,0.2,0.2,10501.7,0.927358982,0.927358982,0,57,2.11
2018/8/30,1175253,爱情公寓,7.89,8.38,0.2,0.2,10501.7,0.927358982,0.927358982,0,21,1.27
2018/8/30,1223430,浴血广昌,271.51,299,0.1,0.2,10501.7,0.927358982,0.927358982,0,30,144.48
2018/8/30,1217513,风语咒,5.1,5.27,0.1,0.1,10501.7,0.927358982,0.927358982,0,28,2.1
2018/8/31,343208,蚁人2：黄蜂女现身,2175.77,3853.54,14.4,38.1,10607.8,1.222866053,0.927358982,0,8,335.85
2018/8/31,1216446,快把我哥带走,613.28,1228.48,4,10.7,10607.8,1.222866053,0.927358982,0,15,86.3
2018/8/31,1203084,一出好戏,287.87,842.91,2.2,8.6,10607.8,1.222866053,0.927358982,0,22,31.63
2018/8/31,346178,巨齿鲨,238.5,996.98,2.2,9.6,10607.8,1.222866053,0.927358982,0,22,29.85
2018/8/31,1218190,大师兄,181.35,972.77,2,12.1,10607.8,1.222866053,0.927358982,0,8,19.03
2018/8/31,343070,精灵旅社3：疯狂假期,212.25,365.59,1.9,4.2,10607.8,1.222866053,0.927358982,0,15,42.34
2018/8/31,1212592,西虹市首富,149.83,377.87,1.1,3.4,10607.8,1.222866053,0.927358982,0,36,16.29
2018/8/31,1229214,爸，我一定行的,166.02,261.73,0.8,1.8,10607.8,1.222866053,0.927358982,0,8,22.73
2018/8/31,1218299,深海历险记,34.48,84.02,0.6,1.8,10607.8,1.222866053,0.927358982,0,8,6.97
2018/8/31,1220736,神秘世界历险记4,18.63,25.16,0.2,0.4,10607.8,1.222866053,0.927358982,0,29,2.71
2018/8/31,1225029,信仰者,11.6,10.96,0.1,0.2,10607.8,1.222866053,0.927358982,0,8,3.68
2018/8/31,1216365,小偷家族,8.84,13.99,0.1,0.2,10607.8,1.222866053,0.927358982,0,29,1.81
2018/9/1,341737,碟中谍6：全面瓦解,19690,16823.3,49.9,48.7,22178.7,1.735552241,1.222866053,0,2,4224.14
2018/9/1,343208,蚁人2：黄蜂女现身,3157.64,2175.77,15.2,14.3,22178.7,1.735552241,1.222866053,0,9,506.66
2018/9/1,439495,苏丹,751.32,625.72,8.2,12.5,22178.7,1.735552241,1.222866053,0,2,137.66
2018/9/1,1216446,快把我哥带走,941.09,613.28,5.6,4.2,22178.7,1.735552241,1.222866053,0,16,123.71
2018/9/1,343070,精灵旅社3：疯狂假期,578.02,212.25,3.7,2,22178.7,1.735552241,1.222866053,1,16,146.52
2018/9/1,1203084,一出好戏,484.64,287.87,2.9,2.4,22178.7,1.735552241,1.222866053,0,23,49.15
2018/9/1,346178,巨齿鲨,394.03,238.5,2.8,2.3,22178.7,1.735552241,1.222866053,0,23,46.63
2018/9/1,1218190,大师兄,197.02,181.35,2,2.2,22178.7,1.735552241,1.222866053,0,9,22.45
2018/9/1,1220838,藏北秘岭-重返无人区,133.94,133,1.7,3.1,22178.7,1.735552241,1.222866053,0,2,36.64
2018/9/1,1212592,西虹市首富,276.28,149.83,1.5,1.1,22178.7,1.735552241,1.222866053,0,37,27.68
2018/9/1,1208645,足球王者,40.99,78.79,1.1,1.8,22178.7,1.735552241,1.222866053,1,2,16.17
2018/9/1,1218299,深海历险记,87.68,34.48,1,0.6,22178.7,1.735552241,1.222866053,1,9,18.25
2018/9/1,1229214,爸，我一定行的,244.07,166.02,0.9,0.7,22178.7,1.735552241,1.222866053,0,9,33.47
2018/9/1,1227737,解剖室灵异事件之男生宿舍,36.78,38.86,0.5,0.7,22178.7,1.735552241,1.222866053,0,2,3.76
2018/9/1,1220736,神秘世界历险记4,40.21,18.63,0.4,0.2,22178.7,1.735552241,1.222866053,1,30,5.18
2018/9/1,248907,新乌龙院之笑闹江湖,15.71,9.12,0.2,0.2,22178.7,1.735552241,1.222866053,0,16,1.77
2018/9/1,1216365,小偷家族,13.07,8.84,0.1,0.1,22178.7,1.735552241,1.222866053,0,30,3.32
2018/9/2,341737,碟中谍6：全面瓦解,15543.2,19690,49.4,49,27386.1,0.806458868,1.735552241,0,3,2802.07
2018/9/2,343208,蚁人2：黄蜂女现身,2482.45,3157.64,15.5,15.3,27386.1,0.806458868,1.735552241,0,10,421.75
2018/9/2,439495,苏丹,665.54,751.32,6.9,8,27386.1,0.806458868,1.735552241,0,3,102.07
2018/9/2,1216446,快把我哥带走,854.97,941.09,6.3,5.8,27386.1,0.806458868,1.735552241,0,17,118.02
2018/9/2,343070,精灵旅社3：疯狂假期,593.8,578.02,4,3.7,27386.1,0.806458868,1.735552241,0,17,123.69
2018/9/2,1203084,一出好戏,445.03,484.64,3.2,3.1,27386.1,0.806458868,1.735552241,0,24,55.44
2018/9/2,346178,巨齿鲨,361.49,394.03,3.1,2.9,27386.1,0.806458868,1.735552241,0,24,47.46
2018/9/2,1218190,大师兄,186.99,197.02,2,2.2,27386.1,0.806458868,1.735552241,0,10,26.39
2018/9/2,1212592,西虹市首富,272.42,276.28,1.9,1.6,27386.1,0.806458868,1.735552241,0,38,32.85
2018/9/2,1220838,藏北秘岭-重返无人区,136.21,133.94,1.5,1.8,27386.1,0.806458868,1.735552241,0,3,43.68
2018/9/2,1218299,深海历险记,103.66,87.68,1,1,27386.1,0.806458868,1.735552241,0,10,22.94
2018/9/2,1229214,爸，我一定行的,209.11,244.07,0.9,0.9,27386.1,0.806458868,1.735552241,0,10,34.93
2018/9/2,1208645,足球王者,36.36,40.99,0.9,1.1,27386.1,0.806458868,1.735552241,0,3,12.24
2018/9/2,1227737,解剖室灵异事件之男生宿舍,24.74,36.78,0.5,0.5,27386.1,0.806458868,1.735552241,0,3,1.93
2018/9/2,1220736,神秘世界历险记4,37.92,40.21,0.4,0.4,27386.1,0.806458868,1.735552241,0,31,6.5
2018/9/2,248907,新乌龙院之笑闹江湖,15.61,15.71,0.2,0.2,27386.1,0.806458868,1.735552241,0,17,2.07
2018/9/2,569712,黑子的篮球：最后的游戏,7.75,7.87,0.1,0.1,27386.1,0.806458868,1.735552241,0,10,4.13
2018/9/2,1216365,小偷家族,11.77,13.07,0.1,0.1,27386.1,0.806458868,1.735552241,0,31,3.97
2018/9/2,1200486,我不是药神,13.6,10.5,0.1,0.1,27386.1,0.806458868,1.735552241,0,60,2.32
2018/9/2,1217513,风语咒,5.75,6.07,0.1,0.1,27386.1,0.806458868,1.735552241,0,31,1.06
2018/9/3,341737,碟中谍6：全面瓦解,5956.24,15543.2,47.3,48.5,22269,0.401503616,0.806458868,0,4,820.17
2018/9/3,343208,蚁人2：黄蜂女现身,850.55,2482.45,16.3,15.4,22269,0.401503616,0.806458868,0,11,153.35
2018/9/3,1216446,快把我哥带走,350.33,854.97,7.1,6.3,22269,0.401503616,0.806458868,0,18,60.16
2018/9/3,439495,苏丹,295.05,665.54,6.8,6.9,22269,0.401503616,0.806458868,0,4,50.6
2018/9/3,1203084,一出好戏,217.08,445.03,4,3.4,22269,0.401503616,0.806458868,0,25,32.71
2018/9/3,346178,巨齿鲨,173.21,361.49,3.8,3.2,22269,0.401503616,0.806458868,0,25,30.57
2018/9/3,343070,精灵旅社3：疯狂假期,56.15,593.8,2.6,4.1,22269,0.401503616,0.806458868,-1,18,23.95
2018/9/3,1212592,西虹市首富,128.27,272.42,2.3,1.9,22269,0.401503616,0.806458868,0,39,18.48
2018/9/3,1218190,大师兄,59.55,186.99,2.1,2.1,22269,0.401503616,0.806458868,0,11,10.8
2018/9/3,1220838,藏北秘岭-重返无人区,56.65,136.21,1.5,1.6,22269,0.401503616,0.806458868,0,4,165.8
2018/9/3,1229214,爸，我一定行的,86.65,209.11,0.9,0.9,22269,0.401503616,0.806458868,0,11,11.01
2018/9/3,1227737,解剖室灵异事件之男生宿舍,16.84,24.74,0.5,0.5,22269,0.401503616,0.806458868,0,4,1.35
2018/9/3,1208645,足球王者,5.49,36.36,0.4,0.9,22269,0.401503616,0.806458868,-1,4,1.38
2018/9/3,1200486,我不是药神,7.97,13.6,0.1,0.1,22269,0.401503616,0.806458868,0,61,1.12
2018/9/4,341737,碟中谍6：全面瓦解,5089.02,5956.24,46.6,46.4,8744.2,0.927358982,0.401503616,0,5,757.32
2018/9/4,343208,蚁人2：黄蜂女现身,774.04,850.55,16.2,16.2,8744.2,0.927358982,0.401503616,0,12,146.94
2018/9/4,1216446,快把我哥带走,336.54,350.33,7.5,7.1,8744.2,0.927358982,0.401503616,0,19,64.38
2018/9/4,439495,苏丹,276.41,295.05,6.6,6.7,8744.2,0.927358982,0.401503616,0,5,51.11
2018/9/4,1203084,一出好戏,217.51,217.08,4.3,4.1,8744.2,0.927358982,0.401503616,0,26,35.49
2018/9/4,346178,巨齿鲨,169.68,173.21,4.1,3.8,8744.2,0.927358982,0.401503616,0,26,29.69
2018/9/4,1212592,西虹市首富,128.36,128.27,2.6,2.3,8744.2,0.927358982,0.401503616,0,40,20.74
2018/9/4,343070,精灵旅社3：疯狂假期,48.54,56.15,2.4,2.6,8744.2,0.927358982,0.401503616,0,19,23.1
2018/9/4,1218190,大师兄,58.14,59.55,2.2,2.2,8744.2,0.927358982,0.401503616,0,12,12.69
2018/9/4,1220838,藏北秘岭-重返无人区,49.82,56.65,1.4,1.6,8744.2,0.927358982,0.401503616,0,5,14.08
2018/9/4,341578,那些女人,119.45,209.18,1.2,1.6,8744.2,0.927358982,0.401503616,0,2,26.51
2018/9/4,1229214,爸，我一定行的,74.82,86.65,1,0.9,8744.2,0.927358982,0.401503616,0,12,9.79
2018/9/4,1227737,解剖室灵异事件之男生宿舍,15.32,16.84,0.5,0.5,8744.2,0.927358982,0.401503616,0,5,1.39
2018/9/5,341737,碟中谍6：全面瓦解,4315.05,5089.02,46.2,45.9,7618.8,0.927358982,0.927358982,0,6,686.57
2018/9/5,343208,蚁人2：黄蜂女现身,690.22,774.04,16,16.2,7618.8,0.927358982,0.927358982,0,13,133.4
2018/9/5,1216446,快把我哥带走,307.63,336.54,7.6,7.5,7618.8,0.927358982,0.927358982,0,20,55.73
2018/9/5,439495,苏丹,251.78,276.41,6.5,6.5,7618.8,0.927358982,0.927358982,0,6,47.04
2018/9/5,1203084,一出好戏,212.5,217.51,4.6,4.5,7618.8,0.927358982,0.927358982,0,27,37.55
2018/9/5,346178,巨齿鲨,165.08,169.68,4.4,4.2,7618.8,0.927358982,0.927358982,0,27,28.29
2018/9/5,1212592,西虹市首富,124.49,128.36,2.8,2.6,7618.8,0.927358982,0.927358982,0,41,21.62
2018/9/5,343070,精灵旅社3：疯狂假期,40.26,48.54,2.3,2.4,7618.8,0.927358982,0.927358982,0,20,16.28
2018/9/5,1218190,大师兄,55.27,58.14,2.3,2.3,7618.8,0.927358982,0.927358982,0,13,8
2018/9/5,1220838,藏北秘岭-重返无人区,43.56,49.82,1.4,1.5,7618.8,0.927358982,0.927358982,0,6,13.89
2018/9/5,341578,那些女人,63.68,119.45,1.2,1.3,7618.8,0.927358982,0.927358982,0,3,47.67
2018/9/5,1229214,爸，我一定行的,65.05,74.82,1,1,7618.8,0.927358982,0.927358982,0,13,7.64
2018/9/5,1227737,解剖室灵异事件之男生宿舍,14.15,15.32,0.5,0.5,7618.8,0.927358982,0.927358982,0,6,1.37
2018/9/5,1225029,信仰者,16.16,8.23,0.1,0.1,7618.8,0.927358982,0.927358982,0,13,5.38
2018/9/5,1200486,我不是药神,5.35,7.55,0.1,0.1,7618.8,0.927358982,0.927358982,0,63,1.04
2018/9/6,341737,碟中谍6：全面瓦解,3758.34,4315.05,45,45.5,6618.2,0.927358982,0.927358982,0,7,585.29
2018/9/6,343208,蚁人2：黄蜂女现身,609.66,690.22,15.2,16,6618.2,0.927358982,0.927358982,0,14,121.15
2018/9/6,1216446,快把我哥带走,262.72,307.63,7.3,7.6,6618.2,0.927358982,0.927358982,0,21,50.29
2018/9/6,439495,苏丹,216.11,251.78,6,6.5,6618.2,0.927358982,0.927358982,0,7,42.32
2018/9/6,1203084,一出好戏,189.82,212.5,4.5,4.7,6618.2,0.927358982,0.927358982,0,28,29.58
2018/9/6,346178,巨齿鲨,147.88,165.08,4.2,4.4,6618.2,0.927358982,0.927358982,0,28,28.24
2018/9/6,1212592,西虹市首富,114.91,124.49,2.7,2.8,6618.2,0.927358982,0.927358982,0,42,18.84
2018/9/6,1218190,大师兄,49.8,55.27,2.2,2.3,6618.2,0.927358982,0.927358982,0,14,7.56
2018/9/6,343070,精灵旅社3：疯狂假期,30.03,40.26,2.1,2.3,6618.2,0.927358982,0.927358982,0,21,14.23
2018/9/6,341578,那些女人,19.62,63.68,1.2,1.3,6618.2,0.927358982,0.927358982,0,4,15.6
2018/9/6,1220838,藏北秘岭-重返无人区,37.26,43.56,1.2,1.5,6618.2,0.927358982,0.927358982,0,7,11.68
2018/9/6,1229214,爸，我一定行的,54.07,65.05,0.9,0.9,6618.2,0.927358982,0.927358982,0,14,7.22
2018/9/6,1227737,解剖室灵异事件之男生宿舍,12.13,14.15,0.4,0.5,6618.2,0.927358982,0.927358982,0,7,1.37
2018/9/6,248907,新乌龙院之笑闹江湖,7.15,7.37,0.3,0.4,6618.2,0.927358982,0.927358982,0,21,1.05
2018/9/6,1225029,信仰者,17.49,16.16,0.1,0.1,6618.2,0.927358982,0.927358982,0,14,4.26
2018/9/7,341737,碟中谍6：全面瓦解,5264.83,3758.34,31,44.2,5867.4,1.222866053,0.927358982,0,8,751.35
2018/9/7,1189938,道高一丈,378.33,140.11,11.8,3.9,5867.4,1.222866053,0.927358982,0,2,173.33
2018/9/7,343208,蚁人2：黄蜂女现身,564.72,609.66,6.4,15.2,5867.4,1.222866053,0.927358982,0,15,79.82
2018/9/7,1216446,快把我哥带走,191.4,262.72,2.4,7.2,5867.4,1.222866053,0.927358982,0,22,28.08
2018/9/7,1203084,一出好戏,102.93,189.82,1.2,4.6,5867.4,1.222866053,0.927358982,0,29,10.27
2018/9/7,343070,精灵旅社3：疯狂假期,39.05,30.03,0.9,2.1,5867.4,1.222866053,0.927358982,0,22,10.51
2018/9/7,439495,苏丹,66.8,216.11,0.9,5.9,5867.4,1.222866053,0.927358982,0,8,8.02
2018/9/7,346178,巨齿鲨,59.28,147.88,0.9,4.2,5867.4,1.222866053,0.927358982,0,29,8
2018/9/7,1212592,西虹市首富,80.47,114.91,0.8,2.7,5867.4,1.222866053,0.927358982,0,43,5.41
2018/9/7,1229214,爸，我一定行的,40.27,54.07,0.3,0.9,5867.4,1.222866053,0.927358982,0,15,4.47
2018/9/7,1218190,大师兄,15.6,49.8,0.3,2.3,5867.4,1.222866053,0.927358982,0,15,2.11
2018/9/7,1220838,藏北秘岭-重返无人区,42.51,37.26,0.1,1.3,5867.4,1.222866053,0.927358982,0,8,2.04
2018/9/8,341737,碟中谍6：全面瓦解,9351.12,5264.83,34.1,30.5,9964.8,1.735552241,1.222866053,0,9,1309.48
2018/9/8,344292,阿尔法：狼伴归途,2746.92,2207.79,21.1,21.8,9964.8,1.735552241,1.222866053,0,2,583.79
2018/9/8,343208,蚁人2：黄蜂女现身,1405.57,564.72,8.2,6.5,9964.8,1.735552241,1.222866053,0,16,169.2
2018/9/8,345870,传奇的诞生,684.08,465.62,7.5,12.3,9964.8,1.735552241,1.222866053,0,2,111.78
2018/9/8,1189938,道高一丈,272.79,378.33,6.6,11.5,9964.8,1.735552241,1.222866053,0,3,58.01
2018/9/8,1216446,快把我哥带走,520.04,191.4,3.4,2.5,9964.8,1.735552241,1.222866053,0,23,54.81
2018/9/8,1196151,李宗伟：败者为王,159.8,196.67,2.7,4.5,9964.8,1.735552241,1.222866053,0,2,49.16
2018/9/8,343070,精灵旅社3：疯狂假期,313.41,39.05,2.4,1,9964.8,1.735552241,1.222866053,1,23,53.78
2018/9/8,1203084,一出好戏,247.84,102.93,1.9,1.4,9964.8,1.735552241,1.222866053,0,30,25.98
2018/9/8,1212592,西虹市首富,206.4,80.47,1.4,0.9,9964.8,1.735552241,1.222866053,0,44,17.78
2018/9/8,346178,巨齿鲨,155.35,59.28,1.4,1,9964.8,1.735552241,1.222866053,0,30,15.2
2018/9/8,439495,苏丹,119.26,66.8,1.1,0.9,9964.8,1.735552241,1.222866053,0,9,16.38
2018/9/8,1229214,爸，我一定行的,76.54,40.27,0.4,0.3,9964.8,1.735552241,1.222866053,0,16,9.39
2018/9/8,1198748,吻隐者,11.87,34.31,0.4,1.1,9964.8,1.735552241,1.222866053,0,2,7.55
2018/9/8,1218190,大师兄,31.24,15.6,0.4,0.3,9964.8,1.735552241,1.222866053,0,16,2.55
2018/9/8,1218299,深海历险记,20.52,6.15,0.3,0.2,9964.8,1.735552241,1.222866053,1,16,2.35
2018/9/8,1227737,解剖室灵异事件之男生宿舍,11.76,7.36,0.2,0.1,9964.8,1.735552241,1.222866053,0,9,2.1
2018/9/8,1212196,草戒指,7.02,31.52,0.1,0.5,9964.8,1.735552241,1.222866053,0,2,3.9
2018/9/8,1220838,藏北秘岭-重返无人区,68.64,42.51,0.1,0.2,9964.8,1.735552241,1.222866053,0,9,3.74
2018/9/9,341737,碟中谍6：全面瓦解,6993.86,9351.12,34.8,33.7,16743.9,0.806458868,1.735552241,0,10,1143.12
2018/9/9,344292,阿尔法：狼伴归途,2062.04,2746.92,19.8,20.8,16743.9,0.806458868,1.735552241,0,3,413.25
2018/9/9,343208,蚁人2：黄蜂女现身,1142.95,1405.57,9.2,8.4,16743.9,0.806458868,1.735552241,0,17,169.65
2018/9/9,345870,传奇的诞生,576.41,684.08,7,7.3,16743.9,0.806458868,1.735552241,0,3,91.04
2018/9/9,1189938,道高一丈,174.27,272.79,5.3,6.4,16743.9,0.806458868,1.735552241,0,4,39.47
2018/9/9,1216446,快把我哥带走,459.06,520.04,4.1,3.5,16743.9,0.806458868,1.735552241,0,24,62.48
2018/9/9,343070,精灵旅社3：疯狂假期,332.56,313.41,2.8,2.5,16743.9,0.806458868,1.735552241,0,24,60.26
2018/9/9,1201161,赛尔号大电影6：圣者无敌,157.32,159.65,2.7,2.8,16743.9,0.806458868,1.735552241,0,2,32.25
2018/9/9,1196151,李宗伟：败者为王,151.99,159.8,2.4,2.6,16743.9,0.806458868,1.735552241,0,3,49.57
2018/9/9,1203084,一出好戏,226.03,247.84,2.2,2,16743.9,0.806458868,1.735552241,0,31,27.89
2018/9/9,1212592,西虹市首富,188.52,206.4,1.7,1.4,16743.9,0.806458868,1.735552241,0,45,21.5
2018/9/9,346178,巨齿鲨,148.44,155.35,1.7,1.5,16743.9,0.806458868,1.735552241,0,31,19.4
2018/9/9,439495,苏丹,94.26,119.26,1.1,1.1,16743.9,0.806458868,1.735552241,0,10,19.71
2018/9/9,1136547,疯狂丑小鸭,44.29,53.21,0.9,1.1,16743.9,0.806458868,1.735552241,0,2,13.01
2018/9/9,1218190,大师兄,25.44,31.24,0.5,0.5,16743.9,0.806458868,1.735552241,0,17,3.3
2018/9/9,1229214,爸，我一定行的,69.12,76.54,0.4,0.4,16743.9,0.806458868,1.735552241,0,17,7.73
2018/9/9,341578,那些女人,12.06,11.5,0.4,0.4,16743.9,0.806458868,1.735552241,0,7,7.71
2018/9/9,1198748,吻隐者,10.78,11.87,0.3,0.4,16743.9,0.806458868,1.735552241,0,3,7.36
2018/9/9,1218299,深海历险记,22.67,20.52,0.3,0.3,16743.9,0.806458868,1.735552241,0,17,7.18
2018/9/9,1220838,藏北秘岭-重返无人区,48.86,68.64,0.2,0.2,16743.9,0.806458868,1.735552241,0,10,5.03
2018/9/9,1220736,神秘世界历险记4,8.68,6.58,0.1,0.1,16743.9,0.806458868,1.735552241,0,38,1.17
2018/9/10,341737,碟中谍6：全面瓦解,2642.88,6993.86,35.6,34.3,13085.4,0.401503616,0.806458868,0,11,441.37
2018/9/10,344292,阿尔法：狼伴归途,734.41,2062.04,19.2,19.6,13085.4,0.401503616,0.806458868,0,4,153.71
2018/9/10,343208,蚁人2：黄蜂女现身,415.41,1142.95,10.4,9.3,13085.4,0.401503616,0.806458868,0,18,82.07
2018/9/10,345870,传奇的诞生,242.03,576.41,7.1,6.9,13085.4,0.401503616,0.806458868,0,4,44.6
2018/9/10,1216446,快把我哥带走,187.56,459.06,4.7,4.1,13085.4,0.401503616,0.806458868,0,25,35.1
2018/9/10,1189938,道高一丈,69.19,174.27,4.7,5.3,13085.4,0.401503616,0.806458868,0,5,21.54
2018/9/10,1203084,一出好戏,106.83,226.03,2.3,2.2,13085.4,0.401503616,0.806458868,0,32,15.83
2018/9/10,1196151,李宗伟：败者为王,37.73,151.99,2.2,2.3,13085.4,0.401503616,0.806458868,0,4,14.29
2018/9/10,1212592,西虹市首富,100.01,188.52,2.1,1.7,13085.4,0.401503616,0.806458868,0,46,13.5
2018/9/10,346178,巨齿鲨,70.57,148.44,1.8,1.7,13085.4,0.401503616,0.806458868,0,32,14.3
2018/9/10,343070,精灵旅社3：疯狂假期,31.35,332.56,1.4,2.9,13085.4,0.401503616,0.806458868,-1,25,12.52
2018/9/10,439495,苏丹,51.31,94.26,1.4,1.1,13085.4,0.401503616,0.806458868,0,11,11.15
2018/9/10,1201161,赛尔号大电影6：圣者无敌,10.41,157.32,1.1,2.7,13085.4,0.401503616,0.806458868,-1,3,5.34
2018/9/10,1218190,大师兄,22.66,25.44,0.7,0.5,13085.4,0.401503616,0.806458868,0,18,4.57
2018/9/10,1229214,爸，我一定行的,31.53,69.12,0.5,0.4,13085.4,0.401503616,0.806458868,0,18,3.5
2018/9/10,1220838,藏北秘岭-重返无人区,21.77,48.86,0.2,0.2,13085.4,0.401503616,0.806458868,0,11,61.56
2018/9/10,341578,那些女人,6.07,12.06,0.2,0.4,13085.4,0.401503616,0.806458868,0,8,3.45
2018/9/11,341737,碟中谍6：全面瓦解,2278.67,2642.88,35.8,35.1,4878.5,0.927358982,0.401503616,0,12,436.51
2018/9/11,344292,阿尔法：狼伴归途,620.8,734.41,18.7,19,4878.5,0.927358982,0.401503616,0,5,153.19
2018/9/11,343208,蚁人2：黄蜂女现身,376.21,415.41,10.7,10.4,4878.5,0.927358982,0.401503616,0,19,84.49
2018/9/11,345870,传奇的诞生,212.66,242.03,7,7,4878.5,0.927358982,0.401503616,0,5,44.58
2018/9/11,1216446,快把我哥带走,165.78,187.56,5,4.6,4878.5,0.927358982,0.401503616,0,26,35.56
2018/9/11,1189938,道高一丈,55.19,69.19,4.2,4.7,4878.5,0.927358982,0.401503616,0,6,19.92
2018/9/11,1203084,一出好戏,103.34,106.83,2.6,2.3,4878.5,0.927358982,0.401503616,0,33,14.69
2018/9/11,1212592,西虹市首富,98,100.01,2.3,2.1,4878.5,0.927358982,0.401503616,0,47,15.68
2018/9/11,1196151,李宗伟：败者为王,26.59,37.73,2.1,2.2,4878.5,0.927358982,0.401503616,0,5,10.88
2018/9/11,1225029,信仰者,18.59,10.79,1.7,1.8,4878.5,0.927358982,0.401503616,0,19,20.63
2018/9/11,346178,巨齿鲨,51.92,70.57,1.6,1.8,4878.5,0.927358982,0.401503616,0,33,9.11
2018/9/11,439495,苏丹,41.01,51.31,1.5,1.4,4878.5,0.927358982,0.401503616,0,12,9.94
2018/9/11,343070,精灵旅社3：疯狂假期,23.17,31.35,1.3,1.5,4878.5,0.927358982,0.401503616,0,26,12.42
2018/9/11,1201161,赛尔号大电影6：圣者无敌,7.45,10.41,0.9,1.2,4878.5,0.927358982,0.401503616,0,4,4.57
2018/9/11,1218190,大师兄,15.64,22.66,0.7,0.7,4878.5,0.927358982,0.401503616,0,19,2.11
2018/9/11,1229214,爸，我一定行的,25.04,31.53,0.5,0.5,4878.5,0.927358982,0.401503616,0,19,3.57
2018/9/11,1220838,藏北秘岭-重返无人区,18.17,21.77,0.2,0.3,4878.5,0.927358982,0.401503616,0,12,2.54
2018/9/12,341737,碟中谍6：全面瓦解,2018.9,2278.67,36,35.3,4222,0.927358982,0.927358982,0,13,398.66
2018/9/12,344292,阿尔法：狼伴归途,543.88,620.8,18.5,18.7,4222,0.927358982,0.927358982,0,6,133.76
2018/9/12,343208,蚁人2：黄蜂女现身,358.55,376.21,11,10.8,4222,0.927358982,0.927358982,0,20,74.68
2018/9/12,345870,传奇的诞生,201.41,212.66,7,6.9,4222,0.927358982,0.927358982,0,6,43.38
2018/9/12,1216446,快把我哥带走,161.53,165.78,5.3,4.9,4222,0.927358982,0.927358982,0,27,34.48
2018/9/12,1189938,道高一丈,47.19,55.19,4,4.3,4222,0.927358982,0.927358982,0,7,19.43
2018/9/12,1203084,一出好戏,106.06,103.34,2.9,2.6,4222,0.927358982,0.927358982,0,34,15.98
2018/9/12,1212592,西虹市首富,97.27,98,2.6,2.3,4222,0.927358982,0.927358982,0,48,14.38
2018/9/12,1196151,李宗伟：败者为王,23.35,26.59,2,2.1,4222,0.927358982,0.927358982,0,6,8.22
2018/9/12,346178,巨齿鲨,53.86,51.92,1.8,1.6,4222,0.927358982,0.927358982,0,34,11.41
2018/9/12,439495,苏丹,36.61,41.01,1.5,1.5,4222,0.927358982,0.927358982,0,13,10.46
2018/9/12,343070,精灵旅社3：疯狂假期,18.41,23.17,1.3,1.3,4222,0.927358982,0.927358982,0,27,9.75
2018/9/12,1201161,赛尔号大电影6：圣者无敌,7.1,7.45,0.8,1,4222,0.927358982,0.927358982,0,5,3.27
2018/9/12,1218190,大师兄,15.44,15.64,0.8,0.8,4222,0.927358982,0.927358982,0,20,2.46
2018/9/12,1229214,爸，我一定行的,23.51,25.04,0.5,0.5,4222,0.927358982,0.927358982,0,20,2.79
2018/9/12,1225029,信仰者,14.17,18.59,0.3,1.8,4222,0.927358982,0.927358982,0,20,4.49
2018/9/12,1220838,藏北秘岭-重返无人区,16.15,18.17,0.3,0.4,4222,0.927358982,0.927358982,0,13,3.47
